,Removed_privileges,Shook_child,Called_dumb_lazy,Beat_hard,Learning_skill,Child's_weight,Sex,Weight_age_P,Wealth_index,Mother's_education
17594,NO,NO,YES,NO,NO DIFFICULTY,13.2,FEMALE,29.6,Middle,Pre-primary or none
17596,NO,YES,NO,NO,NO DIFFICULTY,15.6,FEMALE,32.1,Second,Secondary
17600,NO,NO,YES,NO,NO DIFFICULTY,14.8,FEMALE,9.2,Second,Secondary
17601,YES,YES,NO,NO,NO DIFFICULTY,13.7,MALE,44.2,Second,Secondary
17602,NO,NO,NO,NO,NO DIFFICULTY,11.3,MALE,4.3,Fourth,Higher secondary+
17605,YES,NO,YES,NO,NO DIFFICULTY,15.7,MALE,67.2,Fourth,Secondary
17606,NO,NO,NO,NO,NO DIFFICULTY,18.6,FEMALE,66.7,Poorest,Primary
17607,YES,YES,NO,NO,NO DIFFICULTY,17.1,MALE,34.9,Second,Pre-primary or none
17608,NO,NO,YES,NO,NO DIFFICULTY,13.1,MALE,49.8,Second,Secondary
17610,NO,NO,NO,NO,NO DIFFICULTY,13.6,MALE,61.6,Second,Primary
17611,YES,YES,NO,NO,NO DIFFICULTY,12.2,FEMALE,3.2,Second,Secondary
17613,YES,NO,NO,NO,NO DIFFICULTY,14.3,FEMALE,5.1,Fourth,Higher secondary+
17614,NO,NO,NO,NO,NO DIFFICULTY,10.6,MALE,1.7,Second,Primary
17617,NO,NO,YES,NO,NO DIFFICULTY,12.6,MALE,46.9,Middle,Secondary
17618,NO,NO,NO,NO,NO DIFFICULTY,9.5,FEMALE,2.0,Middle,Secondary
17619,NO,NO,NO,NO,NO DIFFICULTY,11.0,FEMALE,17.4,Richest,Higher secondary+
17620,NO,NO,NO,NO,NO DIFFICULTY,14.7,MALE,8.4,Second,Secondary
17621,YES,NO,NO,NO,NO DIFFICULTY,13.3,FEMALE,6.3,Second,Higher secondary+
17622,NO,NO,NO,NO,NO DIFFICULTY,13.0,FEMALE,6.3,Second,Higher secondary+
17623,YES,NO,YES,NO,NO DIFFICULTY,14.3,MALE,4.3,Middle,Primary
17624,NO,NO,NO,NO,NO DIFFICULTY,12.0,FEMALE,2.4,Middle,Secondary
17627,NO,NO,NO,NO,NO DIFFICULTY,11.2,FEMALE,0.9,Second,Secondary
17628,YES,NO,YES,NO,NO DIFFICULTY,10.3,FEMALE,0.1,Fourth,Primary
17630,NO,NO,YES,NO,NO DIFFICULTY,12.8,MALE,31.1,Fourth,Higher secondary+
17631,NO,NO,NO,NO,NO DIFFICULTY,11.9,MALE,0.4,Poorest,Secondary
17634,NO,NO,NO,NO,NO DIFFICULTY,13.4,MALE,6.0,Middle,Pre-primary or none
17637,NO,YES,NO,NO,NO DIFFICULTY,11.5,FEMALE,0.7,Poorest,Secondary
17646,YES,NO,NO,NO,NO DIFFICULTY,14.7,MALE,13.1,Richest,Higher secondary+
17648,NO,NO,NO,NO,NO DIFFICULTY,12.2,FEMALE,13.1,Second,Pre-primary or none
17649,YES,NO,NO,NO,NO DIFFICULTY,11.1,MALE,0.4,Middle,Higher secondary+
17650,YES,NO,YES,NO,NO DIFFICULTY,17.3,MALE,41.9,Second,Higher secondary+
17651,NO,YES,NO,NO,NO DIFFICULTY,16.0,FEMALE,30.0,Fourth,Secondary
17653,YES,YES,NO,NO,NO DIFFICULTY,12.7,MALE,4.4,Second,Primary
17654,NO,NO,YES,YES,NO DIFFICULTY,13.4,MALE,0.7,Second,Primary
17656,NO,NO,NO,NO,NO DIFFICULTY,17.3,MALE,28.5,Poorest,Secondary
17659,NO,NO,NO,NO,NO DIFFICULTY,9.0,FEMALE,0.5,Second,Primary
17660,YES,NO,NO,NO,NO DIFFICULTY,13.0,MALE,21.4,Middle,Secondary
17661,NO,NO,NO,NO,NO DIFFICULTY,14.3,FEMALE,18.9,Poorest,Primary
17662,YES,YES,NO,NO,NO DIFFICULTY,16.7,FEMALE,34.8,Middle,Secondary
17663,NO,NO,NO,NO,NO DIFFICULTY,10.6,FEMALE,2.7,Middle,Primary
17666,NO,NO,NO,NO,NO DIFFICULTY,11.1,FEMALE,6.2,Poorest,Primary
17668,YES,NO,NO,NO,NO DIFFICULTY,12.5,MALE,4.2,Middle,Secondary
17670,NO,NO,NO,NO,NO DIFFICULTY,12.8,FEMALE,0.6,Middle,Higher secondary+
17671,YES,NO,NO,NO,NO DIFFICULTY,16.5,FEMALE,54.9,Middle,Secondary
17672,NO,NO,NO,NO,NO DIFFICULTY,16.7,FEMALE,55.6,Second,Secondary
17673,YES,NO,YES,NO,NO DIFFICULTY,16.1,MALE,16.1,Middle,Secondary
17674,NO,NO,NO,NO,NO DIFFICULTY,12.0,MALE,2.5,Middle,Secondary
17675,NO,NO,YES,NO,NO DIFFICULTY,11.2,MALE,15.1,Second,Secondary
17676,YES,NO,NO,NO,NO DIFFICULTY,15.1,MALE,8.1,Middle,Pre-primary or none
17678,NO,NO,YES,NO,NO DIFFICULTY,12.4,FEMALE,14.4,Middle,Higher secondary+
17679,YES,NO,NO,NO,NO DIFFICULTY,14.8,MALE,26.7,Fourth,Secondary
17681,YES,NO,NO,NO,NO DIFFICULTY,13.7,MALE,2.1,Middle,Secondary
17683,YES,NO,NO,NO,NO DIFFICULTY,14.1,MALE,4.4,Middle,Secondary
17685,YES,NO,NO,NO,NO DIFFICULTY,10.3,FEMALE,0.1,Second,Secondary
17686,YES,NO,YES,NO,NO DIFFICULTY,14.9,MALE,24.5,Fourth,Higher secondary+
17689,NO,NO,NO,NO,NO DIFFICULTY,13.3,FEMALE,2.0,Poorest,Primary
17692,YES,NO,YES,NO,NO DIFFICULTY,10.7,FEMALE,4.0,Poorest,Primary
17693,YES,NO,YES,NO,NO DIFFICULTY,11.6,MALE,4.9,Second,Secondary
17695,NO,NO,NO,NO,NO DIFFICULTY,12.5,MALE,5.4,Second,Secondary
17696,NO,NO,NO,NO,NO DIFFICULTY,10.4,MALE,2.5,Second,Secondary
17698,YES,NO,NO,NO,NO DIFFICULTY,19.4,MALE,65.7,Fourth,Higher secondary+
17701,NO,NO,NO,NO,NO DIFFICULTY,13.9,FEMALE,30.0,Second,Pre-primary or none
17702,YES,NO,NO,NO,NO DIFFICULTY,17.3,FEMALE,70.8,Middle,Secondary
17703,YES,NO,NO,NO,NO DIFFICULTY,10.6,MALE,0.8,Fourth,Higher secondary+
17704,YES,NO,NO,NO,NO DIFFICULTY,13.7,MALE,4.6,Middle,Secondary
17705,YES,NO,NO,NO,NO DIFFICULTY,16.1,MALE,59.7,Second,Secondary
17706,YES,NO,YES,NO,NO DIFFICULTY,14.2,MALE,14.5,Fourth,Secondary
17707,YES,NO,NO,NO,NO DIFFICULTY,10.4,MALE,1.7,Middle,Higher secondary+
17709,YES,YES,NO,NO,NO DIFFICULTY,17.1,MALE,34.1,Second,Secondary
17710,YES,NO,NO,NO,NO DIFFICULTY,12.9,MALE,0.6,Second,Primary
17711,NO,NO,NO,NO,NO DIFFICULTY,18.6,MALE,75.5,Second,Secondary
17712,NO,YES,NO,NO,NO DIFFICULTY,10.3,MALE,1.1,Poorest,Primary
17714,YES,NO,NO,NO,NO DIFFICULTY,15.1,FEMALE,38.2,Middle,Secondary
17715,YES,NO,NO,NO,NO DIFFICULTY,14.5,FEMALE,11.0,Middle,Secondary
17717,NO,YES,NO,NO,NO DIFFICULTY,12.8,MALE,12.9,Second,Primary
17718,NO,NO,NO,NO,NO DIFFICULTY,11.2,MALE,0.0,Poorest,Secondary
17720,YES,NO,NO,NO,NO DIFFICULTY,13.7,MALE,4.2,Second,Primary
17721,NO,NO,YES,NO,NO DIFFICULTY,11.3,MALE,2.5,Richest,Secondary
17722,YES,NO,NO,NO,NO DIFFICULTY,13.3,MALE,21.6,Second,Secondary
17723,YES,NO,NO,NO,NO DIFFICULTY,13.8,FEMALE,18.8,Fourth,Secondary
17724,YES,YES,NO,NO,NO DIFFICULTY,13.1,FEMALE,29.8,Poorest,Secondary
17725,YES,NO,NO,NO,NO DIFFICULTY,17.3,MALE,67.1,Second,Higher secondary+
17726,YES,NO,NO,NO,NO DIFFICULTY,12.6,FEMALE,3.8,Fourth,Higher secondary+
17727,YES,YES,NO,NO,NO DIFFICULTY,9.9,MALE,0.8,Second,Secondary
17728,NO,NO,NO,NO,NO DIFFICULTY,11.5,FEMALE,6.4,Middle,Higher secondary+
17731,NO,NO,NO,NO,NO DIFFICULTY,10.9,FEMALE,14.0,Poorest,Secondary
17732,NO,NO,YES,NO,NO DIFFICULTY,12.9,MALE,24.0,Middle,Secondary
17733,NO,YES,NO,NO,NO DIFFICULTY,12.1,MALE,0.4,Poorest,Primary
17738,NO,YES,NO,NO,NO DIFFICULTY,14.1,MALE,6.9,Poorest,Secondary
17739,YES,YES,NO,NO,NO DIFFICULTY,11.8,MALE,2.0,Fourth,Higher secondary+
17740,NO,YES,NO,NO,NO DIFFICULTY,7.9,FEMALE,0.0,Fourth,Secondary
17741,NO,YES,YES,NO,NO DIFFICULTY,14.5,FEMALE,59.3,Fourth,Secondary
17743,NO,NO,YES,NO,NO DIFFICULTY,15.1,MALE,6.1,Richest,Secondary
17744,NO,NO,YES,NO,NO DIFFICULTY,13.3,MALE,16.9,Richest,Primary
17745,YES,YES,NO,NO,NO DIFFICULTY,9.4,FEMALE,0.1,Fourth,Secondary
17746,NO,NO,YES,NO,NO DIFFICULTY,14.8,MALE,38.4,Middle,Primary
17748,NO,NO,NO,NO,NO DIFFICULTY,9.0,FEMALE,0.8,Fourth,Higher secondary+
17749,NO,NO,YES,NO,NO DIFFICULTY,13.7,FEMALE,2.5,Second,Pre-primary or none
17754,NO,NO,NO,NO,NO DIFFICULTY,12.8,FEMALE,38.3,Middle,Secondary
17755,NO,YES,NO,NO,HAVE DIFFICULTY,12.8,FEMALE,7.8,Second,Primary
17756,NO,NO,NO,NO,NO DIFFICULTY,13.5,MALE,4.8,Fourth,Higher secondary+
17757,YES,NO,NO,NO,NO DIFFICULTY,12.4,FEMALE,17.5,Second,Secondary
17758,NO,NO,NO,NO,NO DIFFICULTY,13.8,FEMALE,33.5,Middle,Primary
17759,NO,YES,NO,NO,NO DIFFICULTY,11.6,MALE,0.2,Fourth,Secondary
17762,NO,YES,NO,NO,NO DIFFICULTY,12.9,MALE,5.6,Middle,Secondary
17765,NO,YES,YES,NO,NO DIFFICULTY,11.9,FEMALE,0.8,Second,Secondary
17766,NO,NO,NO,NO,NO DIFFICULTY,12.6,MALE,30.6,Second,Secondary
17770,YES,YES,NO,NO,NO DIFFICULTY,13.6,MALE,1.7,Richest,Higher secondary+
17771,NO,YES,NO,NO,NO DIFFICULTY,12.6,MALE,7.3,Poorest,Pre-primary or none
17772,NO,YES,NO,NO,NO DIFFICULTY,12.3,MALE,4.1,Poorest,Secondary
17773,NO,NO,NO,NO,NO DIFFICULTY,10.7,MALE,4.5,Richest,Higher secondary+
17775,NO,NO,YES,NO,NO DIFFICULTY,16.1,FEMALE,26.4,Poorest,Primary
17776,NO,YES,YES,NO,NO DIFFICULTY,12.6,FEMALE,5.1,Poorest,Secondary
17778,NO,YES,NO,NO,NO DIFFICULTY,14.4,FEMALE,18.2,Middle,Secondary
17782,YES,NO,NO,NO,NO DIFFICULTY,13.9,MALE,24.6,Fourth,Higher secondary+
17783,NO,NO,NO,NO,NO DIFFICULTY,14.5,MALE,11.3,Fourth,Secondary
17784,NO,NO,NO,NO,NO DIFFICULTY,10.3,FEMALE,6.9,Richest,Secondary
17785,NO,NO,NO,NO,NO DIFFICULTY,13.6,MALE,6.3,Second,Secondary
17786,NO,NO,YES,NO,HAVE DIFFICULTY,16.4,MALE,37.3,Middle,Primary
17790,NO,YES,NO,NO,NO DIFFICULTY,11.1,FEMALE,4.1,Fourth,Higher secondary+
17791,YES,NO,NO,NO,NO DIFFICULTY,13.7,FEMALE,46.6,Middle,Secondary
17792,YES,NO,NO,NO,NO DIFFICULTY,18.5,MALE,83.6,Fourth,Higher secondary+
17794,NO,NO,NO,NO,NO DIFFICULTY,12.1,FEMALE,7.3,Middle,Higher secondary+
17795,NO,YES,NO,NO,NO DIFFICULTY,12.2,FEMALE,2.1,Fourth,Secondary
17796,NO,NO,NO,NO,NO DIFFICULTY,10.5,FEMALE,0.8,Middle,Higher secondary+
17797,YES,NO,NO,NO,NO DIFFICULTY,13.0,FEMALE,2.2,Fourth,Higher secondary+
17799,NO,NO,YES,NO,HAVE DIFFICULTY,9.8,FEMALE,1.2,Poorest,Secondary
17800,NO,NO,YES,NO,NO DIFFICULTY,13.0,FEMALE,3.0,Poorest,Primary
17801,YES,NO,NO,NO,NO DIFFICULTY,9.5,MALE,0.2,Second,Higher secondary+
17803,YES,NO,YES,NO,NO DIFFICULTY,14.5,MALE,9.5,Second,Primary
17806,NO,YES,NO,NO,NO DIFFICULTY,9.9,FEMALE,1.7,Poorest,Secondary
17808,NO,NO,NO,NO,NO DIFFICULTY,15.2,MALE,12.7,Middle,Primary
17810,NO,NO,NO,NO,NO DIFFICULTY,12.7,MALE,2.7,Middle,Secondary
17812,NO,NO,YES,NO,NO DIFFICULTY,10.7,FEMALE,0.9,Second,Secondary
17813,NO,NO,YES,NO,NO DIFFICULTY,12.9,FEMALE,1.5,Poorest,Secondary
17816,NO,YES,YES,NO,NO DIFFICULTY,8.7,FEMALE,0.0,Poorest,Secondary
17818,NO,NO,NO,NO,NO DIFFICULTY,15.1,MALE,26.5,Fourth,Higher secondary+
17822,NO,NO,NO,NO,NO DIFFICULTY,13.9,MALE,29.0,Fourth,Secondary
17824,NO,YES,NO,NO,NO DIFFICULTY,14.5,MALE,33.0,Second,Primary
17825,NO,NO,NO,NO,NO DIFFICULTY,14.1,MALE,7.7,Richest,Secondary
17829,NO,YES,NO,NO,NO DIFFICULTY,14.7,MALE,24.1,Poorest,Primary
17830,NO,NO,NO,NO,NO DIFFICULTY,10.8,FEMALE,0.4,Poorest,Secondary
17832,NO,NO,NO,NO,NO DIFFICULTY,13.2,FEMALE,5.0,Middle,Secondary
17833,NO,YES,NO,NO,NO DIFFICULTY,11.3,FEMALE,1.9,Second,Secondary
17834,NO,NO,NO,NO,NO DIFFICULTY,13.5,MALE,2.9,Richest,Secondary
17837,NO,YES,NO,NO,NO DIFFICULTY,10.9,FEMALE,1.9,Poorest,Secondary
17842,NO,NO,NO,NO,NO DIFFICULTY,10.9,FEMALE,1.2,Middle,Secondary
17843,NO,NO,NO,NO,NO DIFFICULTY,17.7,MALE,42.7,Middle,Secondary
17845,NO,NO,NO,NO,NO DIFFICULTY,14.5,FEMALE,40.0,Middle,Secondary
17846,NO,YES,YES,YES,NO DIFFICULTY,15.1,MALE,53.6,Second,Secondary
17848,NO,YES,NO,NO,NO DIFFICULTY,10.3,MALE,0.2,Poorest,Secondary
17851,NO,NO,NO,NO,NO DIFFICULTY,14.5,FEMALE,22.4,Fourth,Secondary
17853,NO,YES,YES,NO,NO DIFFICULTY,14.9,FEMALE,12.5,Fourth,Higher secondary+
17854,NO,NO,NO,NO,NO DIFFICULTY,10.8,FEMALE,0.4,Fourth,Secondary
17855,NO,NO,NO,NO,NO DIFFICULTY,12.2,FEMALE,3.0,Second,Secondary
17856,NO,NO,NO,NO,NO DIFFICULTY,12.9,MALE,1.0,Poorest,Secondary
17858,NO,YES,NO,NO,NO DIFFICULTY,13.1,FEMALE,1.9,Middle,Secondary
17860,NO,NO,NO,NO,NO DIFFICULTY,13.9,MALE,6.7,Fourth,Secondary
17863,NO,NO,NO,NO,NO DIFFICULTY,11.0,MALE,0.3,Second,Primary
17864,NO,NO,NO,NO,NO DIFFICULTY,17.0,MALE,28.1,Richest,Secondary
17865,NO,YES,NO,NO,NO DIFFICULTY,10.6,MALE,0.3,Middle,Secondary
17869,NO,NO,YES,NO,NO DIFFICULTY,15.2,MALE,23.4,Second,Secondary
17870,NO,NO,NO,NO,NO DIFFICULTY,14.9,FEMALE,56.1,Middle,Secondary
17871,YES,NO,NO,NO,NO DIFFICULTY,13.0,MALE,14.2,Second,Secondary
17872,YES,NO,YES,NO,NO DIFFICULTY,19.2,FEMALE,79.4,Fourth,Secondary
17873,NO,YES,NO,NO,NO DIFFICULTY,10.6,FEMALE,0.5,Fourth,Secondary
17876,NO,YES,YES,NO,NO DIFFICULTY,14.7,FEMALE,14.8,Second,Primary
17877,YES,NO,NO,NO,NO DIFFICULTY,14.7,MALE,9.8,Middle,Secondary
17879,NO,NO,NO,NO,NO DIFFICULTY,14.0,FEMALE,3.9,Middle,Primary
17880,YES,YES,NO,YES,NO DIFFICULTY,13.8,MALE,3.4,Fourth,Secondary
17884,YES,YES,NO,NO,NO DIFFICULTY,12.7,FEMALE,1.4,Middle,Secondary
17886,NO,YES,NO,NO,NO DIFFICULTY,14.6,FEMALE,17.9,Richest,Higher secondary+
17890,YES,YES,NO,NO,NO DIFFICULTY,12.0,FEMALE,1.7,Fourth,Secondary
17892,NO,YES,NO,NO,NO DIFFICULTY,10.1,MALE,1.5,Second,Primary
17894,YES,NO,NO,NO,NO DIFFICULTY,14.4,FEMALE,14.6,Fourth,Higher secondary+
17895,YES,YES,YES,NO,NO DIFFICULTY,15.2,MALE,17.8,Second,Secondary
17896,NO,NO,NO,NO,NO DIFFICULTY,15.4,MALE,20.6,Fourth,Secondary
17898,NO,NO,NO,NO,NO DIFFICULTY,10.8,FEMALE,2.9,Second,Secondary
17900,NO,NO,NO,NO,NO DIFFICULTY,14.1,FEMALE,33.8,Second,Pre-primary or none
17902,NO,NO,NO,NO,NO DIFFICULTY,12.5,MALE,0.5,Poorest,Primary
17903,NO,NO,NO,NO,NO DIFFICULTY,11.7,FEMALE,0.1,Middle,Secondary
17904,NO,NO,YES,NO,NO DIFFICULTY,15.5,MALE,35.5,Second,Secondary
17906,NO,YES,YES,NO,NO DIFFICULTY,10.7,MALE,2.3,Second,Secondary
17907,NO,NO,YES,NO,NO DIFFICULTY,14.7,MALE,15.0,Second,Secondary
17909,NO,NO,NO,NO,NO DIFFICULTY,12.0,MALE,1.8,Fourth,Higher secondary+
17910,NO,YES,NO,NO,NO DIFFICULTY,9.8,FEMALE,0.5,Poorest,Secondary
17911,NO,YES,NO,NO,NO DIFFICULTY,13.8,FEMALE,2.3,Poorest,Secondary
17912,NO,NO,NO,NO,NO DIFFICULTY,13.9,MALE,6.8,Fourth,Secondary
17913,NO,NO,NO,NO,NO DIFFICULTY,12.1,MALE,0.6,Middle,Higher secondary+
17914,NO,NO,NO,NO,NO DIFFICULTY,14.0,MALE,2.0,Richest,Higher secondary+
17915,NO,YES,NO,NO,NO DIFFICULTY,10.2,FEMALE,2.0,Richest,Higher secondary+
17916,NO,NO,NO,NO,NO DIFFICULTY,15.3,FEMALE,41.5,Richest,Higher secondary+
17918,NO,NO,NO,NO,NO DIFFICULTY,9.7,MALE,0.6,Fourth,Secondary
17920,NO,YES,NO,NO,NO DIFFICULTY,14.7,MALE,6.7,Middle,Secondary
17921,NO,NO,YES,NO,NO DIFFICULTY,12.7,FEMALE,2.1,Poorest,Secondary
17923,NO,YES,NO,NO,NO DIFFICULTY,16.6,MALE,27.5,Richest,Higher secondary+
17926,NO,YES,NO,NO,NO DIFFICULTY,12.4,FEMALE,4.8,Second,Secondary
17927,YES,NO,NO,NO,NO DIFFICULTY,12.4,MALE,32.5,Poorest,Secondary
17928,YES,YES,YES,NO,HAVE DIFFICULTY,14.6,MALE,25.9,Second,Pre-primary or none
17929,NO,YES,NO,NO,NO DIFFICULTY,15.5,MALE,23.8,Fourth,Secondary
17931,NO,NO,NO,NO,NO DIFFICULTY,13.8,FEMALE,18.1,Second,Higher secondary+
17932,NO,YES,NO,NO,NO DIFFICULTY,11.6,MALE,4.2,Second,Primary
17933,NO,YES,YES,NO,NO DIFFICULTY,11.3,FEMALE,0.7,Second,Primary
17934,NO,NO,NO,NO,NO DIFFICULTY,10.8,MALE,0.8,Middle,Secondary
17935,NO,YES,NO,NO,NO DIFFICULTY,11.1,MALE,1.7,Middle,Primary
17936,NO,YES,NO,NO,NO DIFFICULTY,13.6,FEMALE,13.1,Second,Secondary
17939,YES,NO,NO,NO,NO DIFFICULTY,12.6,MALE,8.6,Middle,Secondary
17940,NO,NO,NO,NO,NO DIFFICULTY,10.1,MALE,1.1,Second,Secondary
17941,NO,NO,NO,NO,NO DIFFICULTY,9.4,FEMALE,0.1,Second,Primary
17942,NO,NO,NO,NO,NO DIFFICULTY,11.5,MALE,4.0,Middle,Secondary
17944,YES,YES,NO,NO,NO DIFFICULTY,12.2,FEMALE,1.6,Poorest,Primary
17945,NO,NO,NO,NO,NO DIFFICULTY,9.0,FEMALE,0.0,Fourth,Primary
17947,NO,NO,NO,NO,NO DIFFICULTY,10.0,FEMALE,0.0,Second,Primary
17949,NO,NO,NO,NO,NO DIFFICULTY,12.6,FEMALE,15.5,Fourth,Higher secondary+
17952,NO,NO,YES,NO,NO DIFFICULTY,13.1,FEMALE,3.6,Second,Secondary
17953,NO,NO,NO,NO,NO DIFFICULTY,16.5,FEMALE,55.7,Second,Primary
17956,NO,NO,NO,NO,NO DIFFICULTY,13.7,MALE,13.7,Fourth,Secondary
17957,NO,YES,NO,NO,NO DIFFICULTY,13.3,MALE,11.9,Middle,Primary
17959,YES,NO,YES,NO,NO DIFFICULTY,14.2,FEMALE,5.0,Middle,Higher secondary+
17962,NO,NO,NO,NO,NO DIFFICULTY,11.3,MALE,1.3,Fourth,Secondary
17965,NO,YES,YES,NO,NO DIFFICULTY,15.9,FEMALE,38.9,Poorest,Secondary
17966,NO,NO,NO,NO,NO DIFFICULTY,13.3,MALE,1.8,Poorest,Primary
17967,NO,NO,NO,NO,HAVE DIFFICULTY,10.6,MALE,0.0,Poorest,Primary
17968,NO,NO,NO,NO,NO DIFFICULTY,12.3,MALE,4.9,Poorest,Secondary
17969,NO,YES,NO,NO,NO DIFFICULTY,12.8,MALE,0.7,Poorest,Secondary
17970,NO,YES,YES,NO,NO DIFFICULTY,11.4,MALE,0.2,Poorest,Secondary
17971,NO,YES,NO,NO,NO DIFFICULTY,11.8,MALE,0.7,Poorest,Primary
17972,NO,YES,NO,NO,NO DIFFICULTY,14.4,MALE,21.6,Poorest,Secondary
17975,YES,NO,NO,NO,NO DIFFICULTY,13.1,FEMALE,1.0,Poorest,Secondary
17977,YES,NO,NO,NO,HAVE DIFFICULTY,13.5,MALE,4.6,Second,Secondary
17979,YES,YES,NO,NO,NO DIFFICULTY,13.9,MALE,9.0,Richest,Primary
17980,NO,YES,NO,NO,NO DIFFICULTY,10.5,FEMALE,0.7,Middle,Higher secondary+
17981,NO,YES,NO,NO,NO DIFFICULTY,14.7,FEMALE,18.0,Second,Primary
17984,YES,YES,NO,NO,NO DIFFICULTY,12.5,MALE,19.5,Middle,Primary
17985,YES,YES,NO,NO,NO DIFFICULTY,13.4,FEMALE,14.7,Middle,Primary
17986,NO,YES,NO,NO,NO DIFFICULTY,18.9,FEMALE,77.9,Second,Primary
17987,NO,NO,NO,NO,NO DIFFICULTY,12.6,FEMALE,3.8,Middle,Primary
17989,NO,NO,NO,NO,NO DIFFICULTY,13.7,FEMALE,10.2,Fourth,Secondary
17990,NO,NO,NO,NO,NO DIFFICULTY,12.1,MALE,2.3,Poorest,Primary
17991,YES,YES,NO,NO,HAVE DIFFICULTY,13.5,FEMALE,26.2,Poorest,Primary
17994,NO,YES,NO,NO,NO DIFFICULTY,10.2,MALE,0.5,Second,Primary
17995,YES,YES,NO,NO,NO DIFFICULTY,16.1,MALE,27.3,Richest,Higher secondary+
17996,YES,YES,NO,NO,NO DIFFICULTY,16.8,FEMALE,81.3,Richest,Secondary
17998,NO,NO,NO,NO,NO DIFFICULTY,14.6,FEMALE,32.1,Richest,Secondary
17999,NO,YES,NO,NO,NO DIFFICULTY,13.0,FEMALE,6.3,Fourth,Secondary
18001,NO,NO,NO,NO,NO DIFFICULTY,17.9,FEMALE,60.8,Middle,Secondary
18003,NO,YES,NO,NO,NO DIFFICULTY,12.2,FEMALE,8.9,Middle,Secondary
18004,NO,NO,NO,NO,NO DIFFICULTY,15.5,MALE,26.6,Richest,Secondary
18007,NO,NO,NO,NO,NO DIFFICULTY,12.0,MALE,0.4,Fourth,Higher secondary+
18008,NO,NO,NO,NO,NO DIFFICULTY,10.4,FEMALE,2.5,Richest,Secondary
18011,YES,YES,YES,NO,NO DIFFICULTY,14.4,MALE,3.2,Poorest,Primary
18013,NO,YES,NO,NO,NO DIFFICULTY,10.0,MALE,1.2,Fourth,Primary
18016,NO,NO,YES,NO,NO DIFFICULTY,13.3,MALE,0.6,Poorest,Primary
18017,NO,NO,NO,NO,NO DIFFICULTY,12.0,MALE,6.6,Fourth,Higher secondary+
18018,NO,NO,NO,NO,NO DIFFICULTY,13.9,MALE,1.5,Middle,Higher secondary+
18021,NO,YES,NO,NO,NO DIFFICULTY,10.9,FEMALE,8.3,Middle,Secondary
18022,NO,YES,NO,NO,NO DIFFICULTY,11.1,FEMALE,0.2,Second,Secondary
18023,NO,YES,NO,NO,NO DIFFICULTY,11.5,FEMALE,0.2,Second,Secondary
18025,NO,NO,NO,NO,NO DIFFICULTY,11.3,FEMALE,0.7,Second,Secondary
18026,YES,NO,NO,NO,NO DIFFICULTY,11.3,FEMALE,0.2,Middle,Primary
18028,YES,YES,NO,NO,NO DIFFICULTY,12.9,MALE,4.9,Second,Secondary
18031,NO,YES,NO,NO,NO DIFFICULTY,11.5,FEMALE,1.5,Second,Secondary
18033,YES,NO,NO,NO,NO DIFFICULTY,12.2,FEMALE,9.9,Second,Secondary
18039,NO,NO,NO,NO,NO DIFFICULTY,12.1,FEMALE,26.1,Fourth,Higher secondary+
18041,NO,NO,NO,NO,NO DIFFICULTY,15.9,MALE,22.4,Fourth,Higher secondary+
18042,YES,YES,NO,NO,NO DIFFICULTY,12.6,MALE,34.2,Middle,Higher secondary+
18047,NO,YES,NO,NO,NO DIFFICULTY,13.2,FEMALE,1.1,Middle,Higher secondary+
18050,YES,NO,NO,NO,NO DIFFICULTY,10.9,FEMALE,4.1,Fourth,Higher secondary+
18051,NO,YES,NO,NO,NO DIFFICULTY,15.3,FEMALE,45.7,Fourth,Secondary
18052,YES,YES,NO,NO,NO DIFFICULTY,12.4,MALE,4.2,Poorest,Primary
18054,YES,NO,NO,NO,NO DIFFICULTY,16.4,FEMALE,48.0,Middle,Higher secondary+
18055,NO,NO,NO,NO,NO DIFFICULTY,13.1,FEMALE,13.7,Fourth,Secondary
18057,YES,YES,YES,NO,NO DIFFICULTY,11.9,MALE,14.4,Second,Primary
18059,NO,NO,NO,NO,NO DIFFICULTY,14.8,MALE,23.5,Second,Primary
18061,NO,NO,NO,NO,NO DIFFICULTY,14.9,MALE,8.5,Poorest,Secondary
18063,NO,YES,NO,NO,NO DIFFICULTY,9.7,FEMALE,0.0,Fourth,Secondary
18064,NO,NO,NO,NO,NO DIFFICULTY,11.9,FEMALE,1.7,Middle,Primary
18068,NO,YES,NO,NO,NO DIFFICULTY,18.1,FEMALE,56.4,Fourth,Secondary
18069,NO,YES,NO,NO,NO DIFFICULTY,12.0,FEMALE,4.0,Second,Secondary
18071,YES,YES,NO,NO,NO DIFFICULTY,13.7,MALE,19.1,Poorest,Secondary
18072,NO,NO,NO,NO,NO DIFFICULTY,11.4,MALE,0.6,Middle,Secondary
18073,NO,NO,NO,NO,NO DIFFICULTY,16.5,FEMALE,58.4,Second,Secondary
18076,NO,YES,YES,NO,NO DIFFICULTY,12.9,FEMALE,2.4,Middle,Pre-primary or none
18077,NO,NO,NO,NO,NO DIFFICULTY,16.8,FEMALE,48.0,Second,Secondary
18079,NO,YES,NO,NO,NO DIFFICULTY,10.9,FEMALE,17.5,Second,Primary
18083,NO,NO,NO,NO,NO DIFFICULTY,11.2,MALE,13.3,Middle,Secondary
